word,hiragana,romaji,pos,category,domain,source
化ける,ばける,bakeru,動詞,,,juman
罰金,ばっきん,bakkin,普通名詞,人工物-金銭,政治,juman
莫大,ばくだい,bakudai,ナ形容詞,,,juman
幕府,ばくふ,bakufu,普通名詞,組織・団体;場所-施設,政治,juman
麦芽,ばくが,bakuga,普通名詞,人工物-食べ物,料理・食事,juman
幕末,ばくまつ,bakumatsu,普通名詞,時間,,juman
幕僚,ばくりょう,bakuryo,普通名詞,人,政治,juman
爆笑,ばくしょう,bakusho,サ変名詞,抽象物,,manual
麦酒,ばくしゅ,bakushu,普通名詞,人工物-食べ物,料理・食事,juman
場面,ばめん,bamen,普通名詞,抽象物,,manual
晩,ばん,ban,時相名詞,時間,,manual
場慣れ,ばなれ,banare,サ変名詞,抽象物,,juman
番茶,ばんちゃ,bancha,普通名詞,人工物-食べ物,料理・食事,juman
番号,ばんごう,bango,普通名詞,抽象物,,manual
馬肉,ばにく,baniku,普通名詞,動物-部位;人工物-食べ物,料理・食事,juman
板状,ばんじょう,banjo,普通名詞,形・模様,,juman
晩夏,ばんか,banka,時相名詞,時間,,juman
番犬,ばんけん,banken,普通名詞,動物,,juman
晩期,ばんき,banki,時相名詞,時間,,juman
万国,ばんこく,bankoku,普通名詞,場所-その他,,juman
晩婚,ばんこん,bankon,普通名詞,抽象物,家庭・暮らし,juman
盤面,ばんめん,banmen,普通名詞,場所-その他,レクリエーション;スポーツ,juman
晩年,ばんねん,bannen,時相名詞,時間,,juman
万人,ばんにん,bannin,普通名詞,人,,juman
晩餐,ばんさん,bansan,普通名詞,人工物-食べ物,料理・食事,juman
番線,ばんせん,bansen,普通名詞,場所-その他,交通,juman
晩酌,ばんしゃく,banshaku,サ変名詞,抽象物,料理・食事,juman
万象,ばんしょう,bansho,普通名詞,抽象物;形・模様,,juman
晩秋,ばんしゅう,banshu,時相名詞,時間,,juman
晩春,ばんしゅん,banshun,時相名詞,時間,,juman
伴奏,ばんそう,banso,サ変名詞,抽象物,文化・芸術,juman
絆創膏,ばんそうこう,bansoko,普通名詞,人工物-その他,健康・医学;家庭・暮らし,juman
番手,ばんて,bante,普通名詞,人,,juman
晩冬,ばんとう,banto,時相名詞,時間,,juman
万全,ばんぜん,banzen,ナ形容詞,,,juman
番付,ばんづけ,banzuke,普通名詞,抽象物,スポーツ;メディア,juman
薔薇,ばら,bara,普通名詞,植物,,juman
ばらばら,ばらばら,barabara,ナ形容詞,,,juman
薔薇色,ばらいろ,barairo,普通名詞,色,,juman
ばらまく,ばらまく,baramaku,動詞,,,juman
ばらす,ばらす,barasu,動詞,,,juman
ばらつく,ばらつく,baratsuku,動詞,,,juman
ばれいしょ,ばれいしょ,bareisho,普通名詞,植物;人工物-食べ物,料理・食事,juman
ばれる,ばれる,bareru,動詞,,,juman
馬車,ばしゃ,basha,普通名詞,人工物-乗り物,交通,juman
芭蕉,ばしょう,basho,普通名詞,植物,,juman
馬主,ばしゅ,bashu,普通名詞,人,スポーツ,juman
場末,ばすえ,basue,普通名詞,場所-その他,,juman
馬体,ばたい,batai,普通名詞,動物-部位,スポーツ,juman
ばたつく,ばたつく,batatsuku,動詞,,,juman
ばてる,ばてる,bateru,動詞,,,juman
抜群,ばつぐん,batsugun,ナ形容詞,,,juman
飛蝗,ばった,batta,普通名詞,動物,,juman
貝独楽,べいごま,beigoma,普通名詞,人工物-その他,レクリエーション,juman
米軍,べいぐん,beigun,普通名詞,組織・団体,政治,juman
米飯,べいはん,beihan,普通名詞,人工物-食べ物,料理・食事,juman
米人,べいじん,beijin,普通名詞,人,,juman
米寿,べいじゅ,beiju,普通名詞,時間,家庭・暮らし,juman
米貨,べいか,beika,普通名詞,人工物-金銭,,juman
米穀,べいこく,beikoku,普通名詞,人工物-食べ物,料理・食事,juman
米食,べいしょく,beishoku,普通名詞,抽象物,料理・食事,juman
別巻,べっかん,bekkan,普通名詞,人工物-その他,文化・芸術,juman
鼈甲,べっこう,bekko,普通名詞,動物-部位;人工物-その他,,juman
別居,べっきょ,bekkyo,サ変名詞,抽象物,家庭・暮らし,juman
勉学,べんがく,bengaku,サ変名詞,抽象物,教育・学習,juman
弁護人,べんごにん,bengonin,普通名詞,人,政治,juman
紅,べに,beni,普通名詞,色,,juman
紅花,べにばな,benibana,普通名詞,植物,家庭・暮らし;料理・食事,juman
弁じる,べんじる,benjiru,動詞,,,juman
勉強,べんきょう,benkyo,サ変名詞,抽象物,教育・学習,juman
便覧,べんらん,benran,普通名詞,人工物-その他;抽象物,,juman
便利,べんり,benri,ナ形容詞,,,juman
弁士,べんし,benshi,普通名詞,人,文化・芸術;政治,juman
弁償,べんしょう,bensho,サ変名詞,抽象物,家庭・暮らし;ビジネス,juman
弁当,べんとう,bento,普通名詞,人工物-食べ物,料理・食事,juman
遍羅,べら,bera,普通名詞,動物,,juman
べらぼう,べらぼう,berabo,ナ形容詞,,,juman
べろ,べろ,bero,普通名詞,動物-部位,,juman
べそ,べそ,beso,普通名詞,抽象物,,juman
別冊,べっさつ,bessatsu,普通名詞,人工物-その他;抽象物,文化・芸術,juman
別紙,べっし,besshi,普通名詞,人工物-その他,,juman
別室,べっしつ,besshitsu,普通名詞,場所-施設,,juman
別荘,べっそう,besso,普通名詞,場所-施設,,juman
べた褒め,べたほめ,betahome,サ変名詞,抽象物,,juman
べたつく,べたつく,betatsuku,動詞,,,juman
べとつく,べとつく,betotsuku,動詞,,,juman
別,べつ,betsu,ナ形容詞,,,juman
別々,べつべつ,betsubetsu,ナ形容詞,,,juman
別動隊,べつどうたい,betsudotai,普通名詞,組織・団体,政治,juman
別院,べついん,betsuin,普通名詞,場所-施設,文化・芸術,juman
別人,べつじん,betsujin,普通名詞,人,,juman
別物,べつもの,betsumono,普通名詞,人工物-その他;抽象物,,juman
別棟,べつむね,betsumune,普通名詞,場所-施設,,juman
別刷り,べつずり,betsuzuri,サ変名詞,人工物-その他;抽象物,文化・芸術;科学・技術;メディア,juman
びびる,びびる,bibiru,動詞,,,juman
鼻濁音,びだくおん,bidakuon,普通名詞,抽象物,教育・学習,juman
備品,びひん,bihin,普通名詞,人工物-その他,,juman
微弱,びじゃく,bijaku,ナ形容詞,,,juman
美人,びじん,bijin,普通名詞,人,,juman
美女,びじょ,bijo,普通名詞,人,,juman
美術,びじゅつ,bijutsu,普通名詞,抽象物,文化・芸術,juman
美味,びみ,bimi,ナ形容詞,,料理・食事,juman
微妙,びみょう,bimyo,ナ形容詞,,,juman
瓶,びん,bin,普通名詞,人工物-その他,,manual
美男,びなん,binan,普通名詞,人,,juman
敏感,びんかん,binkan,ナ形容詞,,,juman
敏活,びんかつ,binkatsu,ナ形容詞,,,juman
便箋,びんせん,binsen,普通名詞,人工物-その他,家庭・暮らし,juman
敏捷,びんしょう,binsho,ナ形容詞,,,juman
敏速,びんそく,binsoku,ナ形容詞,,,juman
敏腕,びんわん,binwan,ナ形容詞,,,juman
瓶詰め,びんづめ,binzume,サ変名詞,人工物-食べ物,料理・食事,juman
鼻音,びおん,bion,普通名詞,抽象物,教育・学習,juman
びり,びり,biri,普通名詞,抽象物,,juman
微力,びりょく,biryoku,ナ形容詞,,,juman
微細,びさい,bisai,ナ形容詞,,,juman
微小,びしょう,bisho,ナ形容詞,,,juman
美食,びしょく,bishoku,サ変名詞,抽象物,料理・食事,juman
鐚一文,びたいちもん,bitaichimon,普通名詞,人工物-金銭,,juman
びわ,びわ,biwa,普通名詞,植物;人工物-食べ物,料理・食事,juman
美容,びよう,biyo,普通名詞,抽象物,家庭・暮らし,juman
美容院,びよういん,biyoin,普通名詞,場所-施設,家庭・暮らし,juman
尾翼,びよく,biyoku,普通名詞,人工物-その他,,juman
棒立ち,ぼうだち,bodachi,普通名詞,抽象物,,juman
膨大,ぼうだい,bodai,ナ形容詞,,,juman
菩提樹,ぼだいじゅ,bodaiju,普通名詞,植物,,juman
母堂,ぼどう,bodo,普通名詞,人,家庭・暮らし,juman
亡夫,ぼうふ,bofu,普通名詞,人,家庭・暮らし,juman
孑々,ぼうふら,bofura,普通名詞,動物,,juman
防風林,ぼうふうりん,bofurin,普通名詞,場所-その他,,juman
防波堤,ぼうはてい,bohatei,普通名詞,場所-施設,,juman
防壁,ぼうへき,boheki,普通名詞,場所-施設部位,,juman
母音,ぼいん,boin,普通名詞,抽象物,教育・学習,juman
棒状,ぼうじょう,bojo,普通名詞,形・模様,,juman
防火,ぼうか,boka,普通名詞,抽象物,家庭・暮らし,juman
母艦,ぼかん,bokan,普通名詞,人工物-乗り物,政治,juman
暈す,ぼかす,bokasu,動詞,,,juman
母系,ぼけい,bokei,普通名詞,抽象物,家庭・暮らし,juman
冒険,ぼうけん,boken,サ変名詞,抽象物,,manual
惚ける,ぼける,bokeru,動詞,,健康・医学,juman
募金,ぼきん,bokin,サ変名詞,人工物-金銭,,juman
棒切れ,ぼうきれ,bokire,普通名詞,植物-部位;人工物-その他,,juman
牧歌,ぼっか,bokka,普通名詞,抽象物,文化・芸術,juman
母校,ぼこう,boko,普通名詞,場所-その他,教育・学習,juman
亡国,ぼうこく,bokoku,普通名詞,場所-その他,政治,juman
僕,ぼく,boku,普通名詞,人,,juman
牧童,ぼくどう,bokudo,普通名詞,人,,juman
墨画,ぼくが,bokuga,普通名詞,抽象物,文化・芸術,juman
牧場,ぼくじょう,bokujo,普通名詞,場所-その他,,juman
墨汁,ぼくじゅう,bokuju,普通名詞,人工物-その他,文化・芸術,juman
牧師,ぼくし,bokushi,普通名詞,人,文化・芸術,juman
牧草,ぼくそう,bokuso,普通名詞,植物,,juman
木刀,ぼくとう,bokuto,普通名詞,人工物-その他,,juman
盆,ぼん,bon,普通名詞,人工物-その他,文化・芸術;料理・食事,manual
ぼんぼり,ぼんぼり,bonbori,普通名詞,抽象物,文化・芸術,juman
盆地,ぼんち,bonchi,普通名詞,場所-自然,,juman
凡打,ぼんだ,bonda,サ変名詞,抽象物,スポーツ,juman
忘年,ぼうねん,bonen,普通名詞,抽象物,家庭・暮らし;ビジネス,juman
凡人,ぼんじん,bonjin,普通名詞,人,,juman
煩悩,ぼんのう,bonno,普通名詞,抽象物,文化・芸術,juman
盆踊り,ぼんおどり,bonodori,普通名詞,抽象物,文化・芸術;レクリエーション,juman
凡夫,ぼんぷ,bonpu,普通名詞,人,,juman
盆栽,ぼんさい,bonsai,普通名詞,植物,レクリエーション,juman
梵鐘,ぼんしょう,bonsho,普通名詞,人工物-その他,文化・芸術,juman
凡退,ぼんたい,bontai,サ変名詞,抽象物,スポーツ,juman
母乳,ぼにゅう,bonyu,普通名詞,自然物,家庭・暮らし,juman
亡霊,ぼうれい,borei,普通名詞,人,文化・芸術,juman
ぼる,ぼる,boru,動詞,,,juman
防災,ぼうさい,bosai,普通名詞,抽象物,家庭・暮らし,juman
坊さん,ぼうさん,bosan,普通名詞,人,文化・芸術,juman
菩薩,ぼさつ,bosatsu,普通名詞,人,文化・芸術,juman
母性,ぼせい,bosei,普通名詞,抽象物,家庭・暮らし,juman
母船,ぼせん,bosen,普通名詞,人工物-乗り物,交通,juman
帽子,ぼうし,boshi,普通名詞,人工物-衣類,家庭・暮らし,juman
帽章,ぼうしょう,bosho,普通名詞,人工物-その他,家庭・暮らし,juman
芒種,ぼうしゅ,boshu,時相名詞,時間,,juman
母体,ぼたい,botai,普通名詞,動物;抽象物,健康・医学,juman
棒高跳び,ぼうたかとび,botakatobi,普通名詞,抽象物,スポーツ,juman
牡丹餅,ぼたもち,botamochi,普通名詞,人工物-食べ物,料理・食事,juman
牡丹,ぼたん,botan,普通名詞,植物,,juman
坊っちゃん,ぼっちゃん,botchan,普通名詞,人,家庭・暮らし,juman
没後,ぼつご,botsugo,普通名詞,時間,,juman
坊や,ぼうや,boya,普通名詞,人,家庭・暮らし,juman
ぼやかす,ぼやかす,boyakasu,動詞,,,juman
ぼやける,ぼやける,boyakeru,動詞,,,juman
ぼやく,ぼやく,boyaku,動詞,,,juman
棒読み,ぼうよみ,boyomi,サ変名詞,抽象物,,juman
坊主,ぼうず,bozu,普通名詞,人,文化・芸術,juman
部分,ぶぶん,bubun,普通名詞,場所-機能;抽象物;数量,,juman
斑,ぶち,buchi,普通名詞,形・模様,,juman
ぶち上げる,ぶちあげる,buchiageru,動詞,,,juman
ぶち当たる,ぶちあたる,buchiataru,動詞,,,juman
ぶち壊す,ぶちこわす,buchikowasu,動詞,,,juman
ぶちまける,ぶちまける,buchimakeru,動詞,,,juman
部長,ぶちょう,bucho,普通名詞,人,ビジネス,juman
葡萄,ぶどう,budo,普通名詞,植物;人工物-食べ物,料理・食事,juman
舞楽,ぶがく,bugaku,普通名詞,抽象物,文化・芸術,juman
武芸,ぶげい,bugei,普通名詞,抽象物,文化・芸術,juman
武具,ぶぐ,bugu,普通名詞,人工物-その他,,juman
奉行,ぶぎょう,bugyo,普通名詞,人,,juman
部品,ぶひん,buhin,普通名詞,人工物-その他,科学・技術,juman
部位,ぶい,bui,普通名詞,場所-その他,,juman
部員,ぶいん,buin,普通名詞,人,スポーツ;教育・学習,juman
無事,ぶじ,buji,ナ形容詞,,,juman
武術,ぶじゅつ,bujutsu,普通名詞,抽象物,文化・芸術,juman
部下,ぶか,buka,普通名詞,人,ビジネス,juman
部活,ぶかつ,bukatsu,普通名詞,抽象物,教育・学習,juman
武器,ぶき,buki,普通名詞,人工物-その他,政治,juman
仏閣,ぶっかく,bukkaku,普通名詞,場所-施設,文化・芸術,juman
物件,ぶっけん,bukken,普通名詞,人工物-その他;場所-その他,家庭・暮らし;ビジネス,juman
ぶっきらぼう,ぶっきらぼう,bukkirabo,ナ形容詞,,,juman
仏教,ぶっきょう,bukkyo,普通名詞,抽象物,文化・芸術,juman
無骨,ぶこつ,bukotsu,ナ形容詞,,,juman
部局,ぶきょく,bukyoku,普通名詞,組織・団体;場所-その他,ビジネス;政治,juman
山毛欅,ぶな,buna,普通名詞,植物,,juman
無難,ぶなん,bunan,ナ形容詞,,,juman
分母,ぶんぼ,bunbo,普通名詞,抽象物,教育・学習,juman
文房具,ぶんぼうぐ,bunbogu,普通名詞,人工物-その他,家庭・暮らし;教育・学習;ビジネス,juman
文物,ぶんぶつ,bunbutsu,普通名詞,抽象物,文化・芸術,juman
文鎮,ぶんちん,bunchin,普通名詞,人工物-その他,文化・芸術,juman
文鳥,ぶんちょう,buncho,普通名詞,動物,,juman
文中,ぶんちゅう,bunchu,普通名詞,場所-その他,,juman
分団,ぶんだん,bundan,普通名詞,組織・団体,,juman
分度器,ぶんどき,bundoki,普通名詞,人工物-その他,教育・学習,juman
文学,ぶんがく,bungaku,普通名詞,抽象物,文化・芸術;教育・学習,juman
文学部,ぶんがくぶ,bungakubu,普通名詞,組織・団体,教育・学習,juman
文芸,ぶんげい,bungei,普通名詞,抽象物,文化・芸術,juman
文豪,ぶんごう,bungo,普通名詞,人,文化・芸術,juman
文具,ぶんぐ,bungu,普通名詞,人工物-その他,家庭・暮らし;教育・学習;ビジネス,juman
文人,ぶんじん,bunjin,普通名詞,人,文化・芸術,juman
分譲,ぶんじょう,bunjo,サ変名詞,場所-施設;抽象物,ビジネス,juman
文化,ぶんか,bunka,普通名詞,抽象物,文化・芸術,juman
文科系,ぶんかけい,bunkakei,普通名詞,抽象物,教育・学習,juman
分館,ぶんかん,bunkan,普通名詞,場所-施設,,juman
分家,ぶんけ,bunke,サ変名詞,組織・団体;抽象物,家庭・暮らし,juman
文系,ぶんけい,bunkei,普通名詞,抽象物,教育・学習,juman
文庫,ぶんこ,bunko,普通名詞,場所-施設,文化・芸術,juman
文教,ぶんきょう,bunkyo,普通名詞,抽象物,教育・学習,juman
分教場,ぶんきょうじょう,bunkyojo,普通名詞,場所-その他,教育・学習,juman
文民,ぶんみん,bunmin,普通名詞,人,政治,juman
分派,ぶんぱ,bunpa,サ変名詞,組織・団体,,juman
文筆,ぶんぴつ,bunpitsu,普通名詞,抽象物,文化・芸術,juman
文法,ぶんぽう,bunpo,普通名詞,抽象物,教育・学習,juman
文楽,ぶんらく,bunraku,普通名詞,抽象物,文化・芸術,juman
文理,ぶんり,bunri,普通名詞,抽象物,教育・学習,juman
分流,ぶんりゅう,bunryu,サ変名詞,抽象物,教育・学習,juman
文才,ぶんさい,bunsai,普通名詞,抽象物,文化・芸術,juman
文節,ぶんせつ,bunsetsu,普通名詞,抽象物,教育・学習,juman
分社,ぶんしゃ,bunsha,普通名詞,場所-施設,ビジネス,juman
分子,ぶんし,bunshi,普通名詞,自然物,科学・技術,juman
